Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
59545874,Miracle and Wonder: Conversations with Paul Simon,Malcolm Gladwell,"Gladwell, Malcolm","Bruce Headlam, Paul Simon",,,5,4.74,Pushkin Industries,Audiobook,,2021,,11/28/2021,11/28/2021,,,read,,,,1,,,0,,,,,
15823480,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","Constance Garnett, Aylmer Maude, Louise Maude, Dmitriy Butko, George Gibian",,,0,4.06,Vintage,Paperback,964,2012,1877,,11/14/2021,to-read,to-read (#163),to-read,,,,0,,,0,,,,,
16151178,The Sea of Tranquility,Katja Millay,"Millay, Katja",,,,2,4.29,Atria Books,Kindle Edition,449,2012,2012,11/13/2021,8/5/2013,,,read,,,,1,,,0,,,,,
50196744,Know My Name,Chanel Miller,"Miller, Chanel",,735223718,9.78E+12,5,4.71,Viking,ebook,368,2019,2019,11/6/2021,11/4/2021,,,read,,,,1,,,0,,,,,
32075854,"Magpie Murders (Susan Ryeland, #1)",Anthony Horowitz,"Horowitz, Anthony",,62645226,9.78E+12,3,3.94,Harper,Hardcover,498,2017,2016,10/27/2021,9/17/2021,,,read,,,,1,,,0,,,,,
10804721,Black Cool: One Thousand Streams of Blackness,Rebecca Walker,"Walker, Rebecca",Henry Louis Gates Jr.,1593764170,9.78E+12,0,4.09,Soft Skull Press,Paperback,194,2012,2011,,10/18/2021,to-read,to-read (#162),to-read,,,,0,,,0,,,,,
57109107,The Lincoln Highway,Amor Towles,"Towles, Amor",,735222355,9.78E+12,4,4.36,Viking,Hardcover,576,2021,2021,10/15/2021,10/15/2021,,,read,,,,1,,,0,,,,,
50202953,Piranesi,Susanna Clarke,"Clarke, Susanna",,163557563X,9.78E+12,5,4.28,Bloomsbury,Hardcover,245,2020,2020,9/25/2021,8/29/2021,,,read,,,,1,,,0,,,,,
53152636,Mexican Gothic,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,525620788,9.78E+12,0,3.69,Del Rey,Hardcover,301,2020,2020,,9/17/2021,to-read,to-read (#161),to-read,,,,0,,,0,,,,,
18693771,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk,"Kolk, Bessel van der",,670785938,9.78E+12,0,4.44,Viking,Hardcover,464,2014,2014,,9/17/2021,to-read,to-read (#160),to-read,,,,0,,,0,,,,,
45047384,The House in the Cerulean Sea,T.J. Klune,"Klune, T.J.",,,,0,4.47,Tor Books,Kindle Edition,394,2020,2020,,9/17/2021,to-read,to-read (#159),to-read,,,,0,,,0,,,,,
775616,The Yellow Wallpaper,Charlotte Perkins Gilman,"Gilman, Charlotte Perkins",Dale M. Bauer,312132921,9.78E+12,5,4.1,Bedford/St. Martin's,Paperback,377,1998,1892,,2/23/2015,,,read,,,,1,,,0,,,,,
40030311,Almost American Girl,Robin Ha,"Ha, Robin",,,,0,4.23,Balzer + Bray,Kindle Edition,228,2020,2020,,8/29/2021,to-read,to-read (#158),to-read,,,,0,,,0,,,,,
41880609,On Earth We're Briefly Gorgeous,Ocean Vuong,"Vuong, Ocean",,525562028,9.78E+12,0,4.05,Penguin Press,Hardcover,246,2019,2019,,8/29/2021,to-read,to-read (#157),to-read,,,,0,,,0,,,,,
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,62662597,9.78E+12,3,4.07,Harper Voyager,ebook,531,2018,2018,8/28/2021,1/13/2019,,,read,,,,1,,,0,,,,,
771526,That's Not What I Meant!,Deborah Tannen,"Tannen, Deborah",,345340906,9.78E+12,2,3.95,Ballantine Books,Mass Market Paperback,224,1987,1986,8/25/2021,5/29/2021,,,read,,,,1,,,0,,,,,
2457922,Making History: Quilts & Fabric from 1890-1970,Barbara Brackman,"Brackman, Barbara",,1571204539,9.78E+12,0,4.19,C&T Publishing,Paperback,128,2008,2008,,8/19/2021,to-read,to-read (#156),to-read,,,,0,,,0,,,,,
50093704,In Five Years,Rebecca Serle,"Serle, Rebecca",,1982137444,9.78E+12,2,3.82,Atria Books,Hardcover,255,2020,2020,8/7/2021,8/7/2021,,,read,,,,1,,,0,,,,,
55653211,Miseducated: My Journey,Brandon P. Fleming,"Fleming, Brandon P.",Cornell West,306925133,9.78E+12,0,4.58,Hachette Books,Hardcover,272,2021,,,6/17/2021,to-read,to-read (#155),to-read,,,,0,,,0,,,,,
36337550,The 7½ Deaths of Evelyn Hardcastle,Stuart Turton,"Turton, Stuart",,,,3,3.88,Sourcebooks Landmark,Hardcover,432,2018,2018,6/8/2021,6/5/2021,,,read,,,,1,,,0,,,,,
11387515,"Wonder (Wonder, #1)",R.J. Palacio,"Palacio, R.J.",,,,5,4.4,Alfred A. Knopf,Hardcover,315,2012,2012,5/31/2021,1/1/2018,,,read,,,,1,,,0,,,,,
52576333,The Prophets,Robert Jones Jr.,"Jr., Robert Jones",,,,0,3.95,G.P. Putnam's Sons,Hardcover,400,2021,2021,,5/29/2021,to-read,to-read (#154),to-read,,,,0,,,0,,,,,
57946327,The Last Thing He Told Me,Laura Dave,"Dave, Laura",,,,0,3.96,Simon & Schuster,Hardcover,306,2021,2021,,5/28/2021,to-read,to-read (#153),to-read,,,,0,,,0,,,,,
73716,Como agua para chocolate,Laura Esquivel,"Esquivel, Laura",,385721234,9.78E+12,4,3.95,Vintage Espanol,Paperback,248,2001,1989,5/18/2021,12/19/2020,,,read,,,,1,,,0,,,,,
34497,"The Color of Magic (Discworld, #1; Rincewind, #1)",Terry Pratchett,"Pratchett, Terry",,60855924,9.78E+12,0,3.98,Harper,Paperback,228,2005,1983,,3/30/2021,to-read,to-read (#152),to-read,,,,0,,,0,,,,,
31434883,Eleanor Oliphant Is Completely Fine,Gail Honeyman,"Honeyman, Gail",,735220689,9.78E+12,4,4.26,Pamela Dorman Books / Viking,Hardcover,336,2017,2017,3/4/2021,4/25/2020,,,read,,,,1,,,0,,,,,
50732671,Apeirogon,Colum McCann,"McCann, Colum",,030787804X,9.78E+12,0,4.25,Random House Audio Publishing Group,Audio CD,463,2020,2020,,2/14/2021,currently-reading,currently-reading (#1),currently-reading,,,,1,,,0,,,,,
35082451,All the Names They Used for God,Anjali Sachdeva,"Sachdeva, Anjali",,399593004,9.78E+12,3,4.04,Spiegel & Grau,Hardcover,259,2018,2018,1/23/2021,1/18/2021,,,read,,,,1,,,0,,,,,
50623864,The Invisible Life of Addie LaRue,V.E. Schwab,"Schwab, V.E.",,765387565,9.78E+12,0,4.25,Tor Books,Hardcover,442,2020,2020,,1/1/2021,to-read,to-read (#151),to-read,,,,0,,,0,,,,,
16328,"The Murder of Roger Ackroyd (Hercule Poirot, #4)",Agatha Christie,"Christie, Agatha",,1579126278,9.78E+12,5,4.24,Black Dog & Leventhal Publishers,Hardcover,288,2006,1926,1/1/2021,1/7/2020,,,read,,,,1,,,0,,,,,
28256439,"The Hidden Life of Trees: What They Feel, How They Communicate – Discoveries from a Secret World",Peter Wohlleben,"Wohlleben, Peter","Tim Flannery, Jane Billinghurst, Suzanne Simard",1771642483,9.78E+12,0,4.04,Greystone Books,Hardcover,288,2016,2015,,12/20/2020,to-read,to-read (#150),to-read,,,,0,,,0,,,,,
40914165,The Book Woman of Troublesome Creek,Kim Michele Richardson,"Richardson, Kim Michele",,1492671525,9.78E+12,0,4.22,Sourcebooks Landmark,Paperback,309,2019,2019,,12/19/2020,to-read,to-read (#149),to-read,,,,0,,,0,,,,,
53050139,Inland,Téa Obreht,"Obreht, Téa",,059313267X,9.78E+12,0,3.45,Random House,Paperback,384,2019,2019,,12/19/2020,to-read,to-read (#148),to-read,,,,0,,,0,,,,,
43706466,10 Minutes 38 Seconds in This Strange World,Elif Shafak,"Shafak, Elif",,241293863,9.78E+12,0,4.09,Viking,Hardcover,312,2019,2019,,12/19/2020,to-read,to-read (#147),to-read,,,,0,,,0,,,,,
348914,Wuthering Heights,Emily Brontë,"Brontë, Emily","Pauline Nestor, Lucasta Miller",,,0,3.87,Penguin Classics,Paperback,359,2003,1847,,8/6/2013,to-read,to-read (#9),to-read,,,,0,,,0,,,,,
29906980,Lincoln in the Bardo,George Saunders,"Saunders, George",,812995341,9.78E+12,3,3.75,Random House,Hardcover,343,2017,2017,11/28/2020,2/29/2020,,,read,,,,1,,,0,,,,,
20821284,Brown Girl Dreaming,Jacqueline Woodson,"Woodson, Jacqueline",,399252517,9.78E+12,4,4.11,Nancy Paulsen Books,Hardcover,337,2014,2014,11/7/2020,9/21/2020,,,read,,,,1,,,0,,,,,
923950,The Highly Sensitive Person: How to Thrive When the World Overwhelms You,Elaine N. Aron,"Aron, Elaine N.",,553062182,9.78E+12,0,3.88,Harmony,Paperback,251,1997,1996,,10/17/2020,to-read,to-read (#146),to-read,,,,0,,,0,,,,,
56594,"A Severe Mercy: A Story of Faith, Tragedy and Triumph",Sheldon Vanauken,"Vanauken, Sheldon",C.S. Lewis,60688246,9.78E+12,0,4.18,HarperOne,Paperback,240,2009,1977,,10/17/2020,to-read,to-read (#145),to-read,,,,0,,,0,,,,,
21853621,The Nightingale,Kristin Hannah,"Hannah, Kristin",,312577222,9.78E+12,0,4.57,St. Martin's Press,Hardcover,448,2015,2015,,10/17/2020,to-read,to-read (#144),to-read,,,,0,,,0,,,,,
25489134,"The Bear and the Nightingale (The Winternight Trilogy, #1)",Katherine Arden,"Arden, Katherine",,1101885939,9.78E+12,0,4.08,Del Rey Books,Hardcover,319,2017,2017,,10/11/2020,to-read,to-read (#143),to-read,,,,0,,,0,,,,,
52129515,Untamed,Glennon Doyle,"Doyle, Glennon",Glennon Doyle Melton,1984801252,9.78E+12,0,4.03,The Dial Press,Hardcover,333,2020,2020,,10/3/2020,to-read,to-read (#142),to-read,,,,0,,,0,,,,,
50033,"Dandelion Wine (Green Town, #1)",Ray Bradbury,"Bradbury, Ray",,671037706,9.78E+12,3,4.05,Earthlight (UK) ,Paperback,239,2000,1957,9/26/2020,4/15/2020,,,read,,,,1,,,0,,,,,
61049,Autobiography of Red,Anne Carson,"Carson, Anne",,037570129X,9.78E+12,0,4.3,Vintage,Paperback,149,1999,1998,,9/21/2020,to-read,to-read (#141),to-read,,,,0,,,0,,,,,
25446343,"Muse of Nightmares (Strange the Dreamer, #2)",Laini Taylor,"Taylor, Laini",,316341711,9.78E+12,4,4.45,"Little, Brown Books for Young Readers",Hardcover,522,2018,2018,9/7/2020,7/13/2020,,,read,,,,1,,,0,,,,,
42527866,They Called Us Enemy,George Takei,"Takei, George","Justin Eisinger, Steven Scott, Harmony Becker",1603094504,9.78E+12,0,4.33,Top Shelf Productions,Paperback,208,2019,2019,,8/21/2020,to-read,to-read (#140),to-read,,,,0,,,0,,,,,
17736795,"Allegiant (Divergent, #3)",Veronica Roth,"Roth, Veronica",,,,3,3.62,HarperCollins Children's Book's,Hardcover,526,2013,2013,,4/5/2013,,,read,"Almost here you guys!!!!!<br/>So excited!<br/><img src= ""http://media.tumblr.com/018893abcd7806380f150280a9bb4e64/tumblr_inline_mq33ggoYhQ1qz4rgp.gif"" >",,,1,,,0,,,,,
18131,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",Madeleine L'Engle,"L'Engle, Madeleine",,440498058,9.78E+12,4,3.99,Yearling Books,Paperback,211,1973,1962,,8/6/2013,,,read,,,,1,,,0,,,,,
4406,East of Eden,John Steinbeck,"Steinbeck, John",,142000655,9.78E+12,0,4.38,Penguin Books,Paperback,601,2002,1952,,8/4/2020,to-read,to-read (#139),to-read,,,,0,,,0,,,,,
5211,A Fine Balance,Rohinton Mistry,"Mistry, Rohinton",,140003065X,9.78E+12,0,4.34,Vintage,Paperback,603,2001,1995,,8/4/2020,to-read,to-read (#138),to-read,,,,0,,,0,,,,,
46266188,The Fifth Risk: Undoing Democracy,Michael   Lewis,"Lewis, Michael",,393357457,9.78E+12,3,4.09,W. W. Norton  Company,Paperback,256,2019,2018,8/1/2020,8/1/2020,,,read,,,,1,,,0,,,,,
46161166,"Don't Overthink It: Make Easier Decisions, Stop Second-Guessing, and Bring More Joy to Your Life",Anne Bogel,"Bogel, Anne",,801094461,9.78E+12,0,3.88,Baker Books,Paperback,217,2020,2020,,7/30/2020,to-read,to-read (#137),to-read,,,,0,,,0,,,,,
28449207,"Strange the Dreamer (Strange the Dreamer, #1)",Laini Taylor,"Taylor, Laini",,316341681,9.78E+12,4,4.25,"Little, Brown Books for Young Readers",Hardcover,544,2017,2017,7/13/2020,4/21/2020,,,read,,,,1,,,0,,,,,
36576608,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,,,0,4.16,,Paperback,216,,1959,,7/7/2020,to-read,to-read (#136),to-read,,,,0,,,0,,,,,
51606,Johnny Got His Gun,Dalton Trumbo,"Trumbo, Dalton",,806512814,9.78E+12,0,4.18,Citadel,Paperback,309,2000,1939,,7/7/2020,to-read,to-read (#135),to-read,,,,0,,,0,,,,,
25480342,A Monster Calls,Patrick Ness,"Ness, Patrick",,1406361801,9.78E+12,0,4.31,Walker Books,Paperback,237,2015,2011,,7/7/2020,to-read,to-read (#134),to-read,,,,0,,,0,,,,,
45894054,Deep Creek: Finding Hope in the High Country,Pam Houston,"Houston, Pam",,039335766X,9.78E+12,4,4.33,W. W. Norton  Company,Paperback,320,2020,2019,7/3/2020,3/23/2020,,,read,,,,1,,,0,,,,,
8507545,"I Beat the Odds: From Homelessness, to the Blind Side, and Beyond",Michael Oher,"Oher, Michael",,1592406122,9.78E+12,0,4.12,Gotham Books,Hardcover,250,2011,2010,,6/24/2020,to-read,to-read (#133),to-read,,,,0,,,0,,,,,
30297153,All You Can Ever Know,Nicole Chung,"Chung, Nicole",,1936787970,9.78E+12,0,3.85,Catapult,Hardcover,240,2018,2018,,6/22/2020,to-read,to-read (#132),to-read,,,,0,,,0,,,,,
35099718,So You Want to Talk About Race,Ijeoma Oluo,"Oluo, Ijeoma",,1580056776,9.78E+12,5,4.49,Seal Press,Hardcover,248,2018,2018,6/22/2020,6/1/2020,,,read,,,,1,,,0,,,,,
34728667,"Children of Blood and Bone (Legacy of Orïsha, #1)",Tomi Adeyemi,"Adeyemi, Tomi",,1250170974,9.78E+12,0,4.08,Henry Holt Company,Hardcover,544,2018,2018,,6/16/2020,to-read,to-read (#131),to-read,,,,0,,,0,,,,,
52516332,Clap When You Land,Elizabeth Acevedo,"Acevedo, Elizabeth",,62882767,9.78E+12,0,4.29,HarperTeen ,Hardcover,432,2020,2020,,6/16/2020,to-read,to-read (#130),to-read,,,,0,,,0,,,,,
38255372,"Well-Read Black Girl: Finding Our Stories, Discovering Ourselves",Glory Edim,"Edim, Glory","Jesmyn Ward, Lynn Nottage, Jacqueline Woodson, Gabourey Sidibe, Morgan Jerkins, Tayari Jones, Rebecca Walker, Barbara     Smith, Zinzi Clemmons, N.K. Jemisin, Nicole Y. Dennis-Benn, Jamia Wilson",525619771,9.78E+12,0,4.39,Ballantine Books,Hardcover,201,2018,2018,,6/16/2020,to-read,to-read (#129),to-read,,,,0,,,0,,,,,
8171378,The Warmth of Other Suns: The Epic Story of America's Great Migration,Isabel Wilkerson,"Wilkerson, Isabel",,679444327,9.78E+12,0,4.39,Random House,Hardcover,622,2010,2010,,6/16/2020,to-read,to-read (#128),to-read,,,,0,,,0,,,,,
45359085,Full Dissidence: Notes from an Uneven Playing Field,Howard Bryant,"Bryant, Howard",,807019550,9.78E+12,0,4.49,Beacon Press,Hardcover,200,2020,2020,,6/16/2020,to-read,to-read (#127),to-read,,,,0,,,0,,,,,
40265832,How to Be an Antiracist,Ibram X. Kendi,"Kendi, Ibram X.",,525509283,9.78E+12,0,4.37,One World,Hardcover,320,2019,2019,,6/16/2020,to-read,to-read (#126),to-read,,,,0,,,0,,,,,
25159295,Brown Is the New White: How the Demographic Revolution Has Created a New American Majority,Steve  Phillips,"Phillips, Steve",,1620971151,9.78E+12,0,4.16,The New Press,Hardcover,224,2016,2016,,6/16/2020,to-read,to-read (#125),to-read,,,,0,,,0,,,,,
40697553,Dying of Whiteness: How the Politics of Racial Resentment Is Killing America's Heartland,Jonathan M. Metzl,"Metzl, Jonathan M.",,1541644980,9.78E+12,0,4.11,Basic Books,Hardcover,341,2019,2019,,6/16/2020,to-read,to-read (#124),to-read,,,,0,,,0,,,,,
47528,Hexwood,Diana Wynne Jones,"Jones, Diana Wynne",,64473554,9.78E+12,0,4,Greenwillow Books,Paperback,464,2002,1993,,6/16/2020,to-read,to-read (#123),to-read,,,,0,,,0,,,,,
22290,Invisible Monsters,Chuck Palahniuk,"Palahniuk, Chuck",,99285444,9.78E+12,0,3.97,Vintage,Paperback,297,2000,1999,,6/16/2020,to-read,to-read (#122),to-read,,,,0,,,0,,,,,
33503607,Meet Cute: Some People Are Destined to Meet,Jennifer L. Armentrout,"Armentrout, Jennifer L.","Dhonielle Clayton, Katie Cotugno, Jocelyn Davies, Nina LaCour, Emery Lord, Katharine McGee, Kass Morgan, Meredith Russo, Sara Shepard, Nicola Yoon, Ibi Zoboi, Julie   Murphy",1328759873,9.78E+12,2,3.59,HMH Books for Young Readers,Hardcover,314,2018,2018,6/14/2020,1/17/2018,,,read,,,,1,,,0,,,,,
20342617,Just Mercy: A Story of Justice and Redemption,Bryan Stevenson,"Stevenson, Bryan",,,,0,4.58,Spiegel & Grau,Hardcover,336,2014,2014,,6/1/2020,to-read,to-read (#121),to-read,,,,0,,,0,,,,,
25489625,Between the World and Me,Ta-Nehisi Coates,"Coates, Ta-Nehisi",,,,0,4.37,Spiegel & Grau,Hardcover,152,2015,2015,,6/1/2020,to-read,to-read (#120),to-read,,,,0,,,0,,,,,
4069,Man's Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.","Harold S. Kushner, William J. Winslade, Isle Lasch",080701429X,9.78E+12,0,4.35,Beacon Press,Paperback,165,2006,1946,,5/30/2020,to-read,to-read (#119),to-read,,,,0,,,0,,,,,
256008,Lonesome Dove (Lonesome Dove #1),Larry McMurtry,"McMurtry, Larry",,067168390X,9.78E+12,4,4.48,Pocket Books,Paperback,960,1999,1985,5/22/2020,1/13/2016,,,read,,,,1,,,0,,,,,
41057294,Normal People,Sally Rooney,"Rooney, Sally",,1984822179,9.78E+12,0,3.85,Hogarth Press,Hardcover,273,2019,2018,,5/20/2020,to-read,to-read (#118),to-read,,,,0,,,0,,,,,
11250053,The Snow Child,Eowyn Ivey,"Ivey, Eowyn",,316175676,9.78E+12,0,3.97,Reagan Arthur Books,Hardcover,386,2012,2012,,5/4/2020,to-read,to-read (#117),to-read,,,,0,,,0,,,,,
83674,The Bridges of Madison County,Robert James Waller,"Waller, Robert James",,446364495,9.78E+12,0,3.64,Grand Central Publishing,Mass Market Paperback,224,1995,1992,,5/4/2020,to-read,to-read (#116),to-read,,,,0,,,0,,,,,
47212,"Storm Front (The Dresden Files, #1)",Jim Butcher,"Butcher, Jim",,451457811,9.78E+12,0,3.98,Penguin ROC,Mass Market Paperback,355,2000,2000,,4/25/2020,to-read,to-read (#115),to-read,,,,0,,,0,,,,,
11553,Boy's Life,Robert R. McCammon,"McCammon, Robert R.",,671743058,9.78E+12,0,4.37,Pocket Books,Mass Market Paperback,580,1992,1991,,4/15/2020,to-read,to-read (#114),to-read,,,,0,,,0,,,,,
188119,"How to Stay Alive in the Woods: A Complete Guide to Food, Shelter and Self-Preservation Anywhere",Bradford Angier,"Angier, Bradford",,1579122213,9.78E+12,0,4.01,Black Dog & Leventhal,Hardcover,320,2001,1956,,4/8/2020,to-read,to-read (#113),to-read,,,,0,,,0,,,,,
42046112,Recursion,Blake Crouch,"Crouch, Blake",,1524759783,9.78E+12,0,4.14,Crown Publishing Group (NY),Hardcover,329,2019,2019,,3/28/2020,to-read,to-read (#112),to-read,,,,0,,,0,,,,,
43722897,The Art of Statistics: How to Learn from Data,David Spiegelhalter,"Spiegelhalter, David",,1541618513,9.78E+12,0,4.18,Basic Books,Hardcover,448,2019,2019,,3/28/2020,to-read,to-read (#111),to-read,,,,0,,,0,,,,,
40121328,"Cribsheet: A Data-Driven Guide to Better, More Relaxed Parenting, from Birth to Preschool",Emily Oster,"Oster, Emily",,525559256,9.78E+12,0,4.13,Penguin Press,Hardcover,352,2019,2019,,3/28/2020,to-read,to-read (#110),to-read,,,,0,,,0,,,,,
34019110,"Untitled (Alex Stern, #2)",Leigh Bardugo,"Bardugo, Leigh",,,,0,4.49,Flatiron Books,Hardcover,,,,,3/22/2020,to-read,to-read (#109),to-read,,,,0,,,0,,,,,
43263680,"Ninth House (Alex Stern, #1)",Leigh Bardugo,"Bardugo, Leigh",,1250313074,9.78E+12,4,4.04,Flatiron Books,Hardcover,459,2019,2019,3/22/2020,3/14/2020,,,read,,,,1,,,0,,,,,
17571564,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Allie Brosh,"Brosh, Allie",,1451666179,9.78E+12,0,4.12,Gallery Books,Paperback,371,2019,2013,,3/17/2020,to-read,to-read (#108),to-read,,,,0,,,0,,,,,
43582376,The Body: A Guide for Occupants,Bill Bryson,"Bryson, Bill",,385539304,9.78E+12,0,4.3,Doubleday Books,Hardcover,450,2019,2019,,3/15/2020,to-read,to-read (#107),to-read,,,,0,,,0,,,,,
2767,A People's History of the United States,Howard Zinn,"Zinn, Howard",,60838655,9.78E+12,0,4.06,Harper Perennial,Paperback,729,2005,1980,,3/15/2020,to-read,to-read (#106),to-read,,,,0,,,0,,,,,
43798285,The Institute,Stephen King,"King, Stephen",,,,4,4.2,Scribner,Hardcover,561,2019,2019,3/14/2020,12/17/2019,,,read,,,,1,,,0,,,,,
112204,The Complete Poems of Emily Dickinson,Emily Dickinson,"Dickinson, Emily",Thomas H. Johnson,,,0,4.23,"Little, Brown and Company",Paperback,716,1976,1890,,3/8/2020,to-read,to-read (#105),to-read,,,,0,,,0,,,,,
297673,The Brief Wondrous Life of Oscar Wao,Junot Díaz,"Díaz, Junot",,1594489580,9.78E+12,0,3.89,Riverhead Books,Hardcover,335,2007,2007,,3/8/2020,to-read,to-read (#104),to-read,,,,0,,,0,,,,,
16299,And Then There Were None,Agatha Christie,"Christie, Agatha",,312330871,9.78E+12,0,4.27,St. Martin's Press,Paperback,264,2004,1939,,3/8/2020,to-read,to-read (#103),to-read,,,,0,,,0,,,,,
45034263,"If You Tell: A True Story of Murder, Family Secrets, and the Unbreakable Bond of Sisterhood",Gregg Olsen,"Olsen, Gregg",,154200523X,9.78E+12,0,3.97,Thomas & Mercer,Paperback,429,2019,2019,,3/6/2020,to-read,to-read (#102),to-read,,,,0,,,0,,,,,
272752,Seedfolks,Paul Fleischman,"Fleischman, Paul",Judy Pedersen,64472078,9.78E+12,5,3.75,HarperTeen,Paperback,102,2004,1997,,3/5/2020,,,read,,,,1,,,0,,,,,
99300,The Yellow Wallpaper and Other Stories,Charlotte Perkins Gilman,"Gilman, Charlotte Perkins",,486298574,9.78E+12,5,4.05,Dover Publications,Paperback,70,1997,1892,,3/5/2020,,,read,,,,1,,,0,,,,,
35133922,Educated,Tara Westover,"Westover, Tara",,,,4,4.46,Random House,Hardcover,334,2018,2018,3/5/2020,1/13/2019,,,read,,,,1,,,0,,,,,
6853,"One for the Money (Stephanie Plum, #1)",Janet Evanovich,"Evanovich, Janet",,312362080,9.78E+12,0,4.03,Griffin,Paperback,320,2006,1994,,2/24/2020,to-read,to-read (#101),to-read,,,,0,,,0,,,,,
830364,Profiles in Courage,John F. Kennedy,"Kennedy, John F.","Caroline Kennedy, Robert F. Kennedy",60530626,9.78E+12,4,3.93,Harper,Hardcover,245,2003,1955,2/19/2020,1/26/2018,,,read,,,,1,,,0,,,,,
40163119,Say Nothing: A True Story of Murder and Memory in Northern Ireland,Patrick Radden Keefe,"Keefe, Patrick Radden",,385521316,9.78E+12,0,4.39,Doubleday,Hardcover,519,2019,2018,,1/28/2020,to-read,to-read (#100),to-read,,,,0,,,0,,,,,
36373417,The Map of Salt and Stars,Zeyn Joukhadar,"Joukhadar, Zeyn",,1501169033,9.78E+12,0,3.91,Touchstone,Hardcover,360,2018,2018,,1/28/2020,to-read,to-read (#99),to-read,,,,0,,,0,,,,,
43697186,Red at the Bone,Jacqueline Woodson,"Woodson, Jacqueline",,525535276,9.78E+12,0,4,Riverhead Books,Hardcover,196,2019,2019,,1/28/2020,to-read,to-read (#98),to-read,,,,0,,,0,,,,,
22822858,A Little Life,Hanya Yanagihara,"Yanagihara, Hanya",,,,0,4.31,Doubleday,Hardcover,720,2015,2015,,1/24/2020,to-read,to-read (#97),to-read,,,,0,,,0,,,,,
29751398,The Power,Naomi Alderman,"Alderman, Naomi",,670919985,9.78E+12,0,3.79,Viking,Hardcover,341,2017,2016,,1/24/2020,to-read,to-read (#96),to-read,,,,0,,,0,,,,,
12232938,The Lovely Bones,Alice Sebold,"Sebold, Alice",,316166685,9.78E+12,0,3.83,"Little, Brown and Company",Mass Market Paperback,372,2006,2002,,1/24/2020,to-read,to-read (#95),to-read,,,,0,,,0,,,,,
517329,"Walk to the End of the World (Holdfast Chronicles, #1)",Suzy McKee Charnas,"Charnas, Suzy McKee",Gene Szafran,345256611,9.78E+12,0,3.54,Del Rey,Mass Market Paperback,214,1974,1974,,1/24/2020,to-read,to-read (#94),to-read,,,,0,,,0,,,,,
6149,Beloved,Toni Morrison,"Morrison, Toni",,1400033411,9.78E+12,0,3.9,Vintage,Paperback,324,2004,1987,,1/24/2020,to-read,to-read (#93),to-read,,,,0,,,0,,,,,
43848929,Talking to Strangers: What We Should Know About the People We Don’t Know,Malcolm Gladwell,"Gladwell, Malcolm",,316478520,9.78E+12,3,4.02,"Little, Brown and Company",Hardcover,388,2019,2019,1/23/2020,12/21/2019,,,read,,,,1,,,0,,,,,
355697,All Quiet on the Western Front,Erich Maria Remarque,"Remarque, Erich Maria",Arthur Wesley Wheen,449213943,9.78E+12,0,4,Ballantine Books,Mass Market Paperback,296,1987,1929,,1/19/2020,to-read,to-read (#92),to-read,,,,0,,,0,,,,,
14891,A Tree Grows in Brooklyn,Betty  Smith,"Smith, Betty",,61120073,9.78E+12,3,4.28,HarperCollins Publishers,Paperback,496,2006,1943,1/12/2020,8/6/2013,,,read,,,,1,,,0,,,,,
34273236,Little Fires Everywhere,Celeste Ng,"Ng, Celeste",,735224293,9.78E+12,0,4.09,Penguin Press,Hardcover,338,2017,2017,,1/3/2020,to-read,to-read (#91),to-read,,,,0,,,0,,,,,
27333,Silent Spring,Rachel Carson,"Carson, Rachel","Linda Lear, Edward O. Wilson",618249060,9.78E+12,0,3.99,Mariner Books,Paperback,378,2002,1962,,12/24/2019,to-read,to-read (#90),to-read,,,,0,,,0,,,,,
43263520,The Grace Year,Kim Liggett,"Liggett, Kim",,1250145449,9.78E+12,0,4.15,Wednesday Books,Hardcover,416,2019,2019,,12/22/2019,to-read,to-read (#89),to-read,,,,0,,,0,,,,,
36336078,"Call Me By Your Name (Call Me By Your Name, #1)",André Aciman,"Aciman, André",,1786495252,9.78E+12,0,4.16,Atlantic Books,Paperback,248,2017,2007,,12/22/2019,to-read,to-read (#88),to-read,,,,0,,,0,,,,,
6334,Never Let Me Go,Kazuo Ishiguro,"Ishiguro, Kazuo",,1400078776,9.78E+12,0,3.83,Vintage Books ,Paperback,288,2010,2005,,12/22/2019,to-read,to-read (#87),to-read,,,,0,,,0,,,,,
41160292,Exhalation,Ted Chiang,"Chiang, Ted",,,,0,4.26,Knopf,Kindle Edition,352,2019,2019,,12/22/2019,to-read,to-read (#86),to-read,,,,0,,,0,,,,,
